4006,2024-12-15 20:11:53.247,"",INFO,"사용자 계정 '"170321'"이 '"admin'"로/으로 수동 변경되었습니다."
4007,2024-12-15 20:11:57.725,"",INFO,"사용자 계정 '"170321'"이 '"admin'"로/으로 수동 변경되었습니다."
4008,2024-12-15 21:00:16.26,"",INFO,"User '"admin'" deleted printer '"d420_1810'" on server '"device'""
4009,2024-12-16 00:55:00.076,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4010,2024-12-17 00:55:00.06,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4011,2024-12-18 00:55:00.035,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4012,2024-12-19 00:55:00.012,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4013,2024-12-20 00:55:00.045,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4014,2024-12-21 00:55:00.025,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4015,2024-12-22 00:20:01.023,"",INFO,"데이터베이스의 백업이 성공적으로 '"C:\Program Files\PaperCut MF\server\data\backups\export-2024-12-22T00-20-00.zip'"에 기록되었습니다."
4016,2024-12-22 00:55:00.001,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4017,2024-12-23 00:55:00.12,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4018,2024-12-24 00:55:00.071,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4019,2024-12-25 00:55:00.048,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4020,2024-12-26 00:55:00.02,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4021,2024-12-27 00:55:00.04,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4022,2024-12-28 00:55:00.253,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4023,2024-12-29 00:20:00.971,"",INFO,"데이터베이스의 백업이 성공적으로 '"C:\Program Files\PaperCut MF\server\data\backups\export-2024-12-29T00-20-00.zip'"에 기록되었습니다."
4024,2024-12-29 00:55:00.002,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4025,2024-12-30 00:55:00.037,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4026,2024-12-31 00:55:00.023,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
4027,2025-01-01 00:55:00.048,"",INFO,운영시스템에 맞게 사용자와 그룹을 동기화시켰습니다.
